,year,community,property_type,area,built_year,electricity,gas,ghg,latitude,longitude,treated,ghg_efficiency,elec_efficiency,gas_efficiency,lat_bin,lon_bin,type of efficiency
22586,2022,SOUTH DEERING,Multifamily Housing,400023.0,1938.0,11079760.8,76860621.3,5541.8,41.70264691829818,-87.5641828051392,0,13.853703412053807,27697.809375960882,192140.50517095265,41.7,-87.57,Greenhouse Gas
22945,2022,LAKEVIEW,Hotel,204703.0,2018.0,15954185.3,13779467.6,2833.3,41.947965602336375,-87.65729854258726,0,13.841028221374382,77938.20950352462,67314.43896767512,41.94,-87.66,Greenhouse Gas
21008,2022,LINCOLN PARK,Office,57566.0,2019.0,4915169.9,2756862.0,793.8,41.92469909990273,-87.64792902485,0,13.789389570232428,85383.21057568704,47890.456172046004,41.92,-87.65,Greenhouse Gas
22341,2022,NEAR NORTH SIDE,Other - Mall,228000.0,1997.0,21125142.5,6217284.5,3112.7,41.89575818428321,-87.62441857828084,0,13.652192982456139,92654.13377192982,27268.791666666664,41.89,-87.63,Greenhouse Gas
22749,2022,NEAR NORTH SIDE,College/University,388282.0,1978.0,14882475.7,62822887.6,5297.1,41.89672011374799,-87.6175675065537,0,13.64240423197573,38329.0384308312,161797.06398957458,41.89,-87.62,Greenhouse Gas
22780,2022,HYDE PARK,K-12 School,90595.0,1961.0,3112438.6,2442680.1,1235.8,41.78899005578963,-87.59329422286208,0,13.640929411115403,34355.52293172912,26962.637010872564,41.78,-87.6,Greenhouse Gas
21650,2022,NORWOOD PARK,Hospital (General Medical & Surgical),1511148.0,1953.0,85849752.5,172928684.2,20492.7,41.98857518279947,-87.81297791219501,0,13.561014539939173,56810.94935770686,114435.30627046457,41.98,-87.82,Greenhouse Gas
23473,2022,NORWOOD PARK,Hotel,160000.0,2000.0,12322018.8,10152200.1,2162.2,41.98531807250436,-87.82981837555997,0,13.51375,77012.61750000001,63451.250625,41.98,-87.83,Greenhouse Gas
22337,2022,WASHINGTON HEIGHTS,Library,65000.0,1975.0,5750546.0,2233818.7,876.1,41.720694885749005,-87.64304817213312,0,13.478461538461538,88469.93846153846,34366.44153846154,41.72,-87.65,Greenhouse Gas
21180,2022,WASHINGTON PARK,K-12 School,162840.0,1970.0,8126374.0,21116560.5,2192.0,41.802049821529806,-87.61192836248603,1,13.461066077130926,49904.040776222064,129676.74097273397,41.8,-87.62,Greenhouse Gas
21435,2022,NEAR NORTH SIDE,Multifamily Housing,126330.0,2002.0,8357188.9,11291540.4,1700.5,41.90573651214896,-87.62618572862607,0,13.46077732921713,66153.63650755957,89381.30610306341,41.9,-87.63,Greenhouse Gas
21896,2022,NEAR NORTH SIDE,Office,82717.0,1917.0,5700670.4,6747599.7,1109.3,41.89564152077271,-87.62338976186486,0,13.41078617454695,68917.76055708017,81574.52156146863,41.89,-87.63,Greenhouse Gas
23997,2022,DOUGLAS,Multifamily Housing,107500.0,1952.0,1045560.9,24536849.8,1441.0,41.8335723271212,-87.61243054750695,0,13.404651162790698,9726.147906976743,228249.76558139536,41.83,-87.62,Greenhouse Gas
21149,2022,NEAR NORTH SIDE,Medical Office,675000.0,1980.0,68429785.2,240000.0,9025.9,41.89485296136011,-87.62290180042824,0,13.371703703703703,101377.45955555556,355.55555555555554,41.89,-87.63,Greenhouse Gas
21132,2022,HYDE PARK,Medical Office,73327.0,1964.0,3602053.8,9507326.0,979.4,41.7950752068089,-87.60609660928338,0,13.356608070697014,49123.157909092144,129656.55215677716,41.79,-87.61,Greenhouse Gas
24197,2022,LAKEVIEW,Mixed Use Property,175000.0,2007.0,13642091.1,10136490.2,2335.3,41.94896619671428,-87.64968333043412,0,13.34457142857143,77954.80628571428,57922.80114285714,41.94,-87.65,Greenhouse Gas
21155,2022,LINCOLN PARK,College/University,149381.0,2001.0,10084698.1,12500368.4,1992.3,41.92323686568482,-87.65368542924351,0,13.337037508116827,67509.91156840562,83681.11339460842,41.92,-87.66,Greenhouse Gas
23807,2022,NEAR NORTH SIDE,College/University,102928.0,1938.0,5397326.8,12447437.1,1372.0,41.8972543988917,-87.63286836160606,0,13.329706202393906,52437.88667806622,120933.43988030468,41.89,-87.64,Greenhouse Gas
23539,2022,LINCOLN SQUARE,Other - Specialty Hospital,148775.0,2000.0,9954798.9,11964909.2,1946.7,41.961394983299115,-87.6929262371129,0,13.084859687447489,66911.77213913629,80422.84792471853,41.96,-87.7,Greenhouse Gas
21576,2022,LOOP,Office,50913.0,2000.0,2111342.2,7274600.4,664.5,41.884590838986554,-87.62999748568865,0,13.051676389134405,41469.60894074206,142882.9650580402,41.88,-87.63,Greenhouse Gas
22776,2022,HYDE PARK,Library,604950.0,1971.0,22912845.6,765960.1,7855.4,41.791521429859806,-87.59950056588147,0,12.985205388875112,37875.60228118026,1266.1543929250352,41.79,-87.6,Greenhouse Gas
24320,2022,DOUGLAS,Senior Living Community,99590.0,1977.0,4305119.1,13667590.0,1293.0,41.83267595225788,-87.62194408732607,0,12.983231248117281,43228.427552967165,137238.57817049904,41.83,-87.63,Greenhouse Gas
22660,2022,LINCOLN PARK,College/University,58406.0,1977.0,2012190.9,9237817.4,755.7,41.92370531040188,-87.65118618399988,0,12.938739170633154,34451.784063281164,158165.55490874226,41.92,-87.66,Greenhouse Gas
23976,2022,EAST GARFIELD PARK,Office,62660.0,1971.0,4069016.0,5150397.1,809.5,41.880653180814576,-87.7062600612435,0,12.91892754548356,64938.01468241303,82195.93201404405,41.88,-87.71,Greenhouse Gas
22878,2022,NEAR WEST SIDE,K-12 School,430443.0,1975.0,25835728.1,40434717.7,5550.6,41.87859028351851,-87.66419634456105,0,12.89508715439675,60021.25275588173,93937.44979009997,41.87,-87.67,Greenhouse Gas
23277,2022,NEW CITY,K-12 School,73350.0,1996.0,2548460.4,11465600.1,944.7,41.8023438104814,-87.67224308821051,0,12.879345603271984,34743.836400818,156313.56646216768,41.8,-87.68,Greenhouse Gas
23964,2022,NEAR WEST SIDE,Office,107145.4,1912.0,10475565.6,0.0,1379.8,41.878025780212944,-87.64923994797402,0,12.87782769955593,97769.62520089523,0.0,41.87,-87.65,Greenhouse Gas
22327,2022,HYDE PARK,Worship Facility,58574.0,1928.0,2380547.6,0.0,753.3,41.788119433026345,-87.59652777613496,0,12.860654898077645,40641.71133950217,0.0,41.78,-87.6,Greenhouse Gas
23499,2022,LINCOLN PARK,Residential Care Facility,61757.0,1928.0,2281556.6,9284900.2,793.7,41.91922593711278,-87.63677565478966,0,12.851984390433474,36944.097025438416,150345.71303657885,41.91,-87.64,Greenhouse Gas
22766,2022,LAKEVIEW,Enclosed Mall,287407.0,2016.0,20064565.0,19707874.1,3689.6,41.93733843730944,-87.64445647150518,0,12.837543970745319,69812.37408970554,68571.30863200966,41.93,-87.65,Greenhouse Gas
20915,2022,NEAR NORTH SIDE,Hotel,377000.0,2002.0,24261731.9,30739699.5,4828.3,41.898444636675144,-87.62740563976503,0,12.807161803713528,64354.726525198945,81537.66445623341,41.89,-87.63,Greenhouse Gas
22895,2022,EAST GARFIELD PARK,Other,55754.0,2007.0,4013402.8,3453002.6,712.0,41.873714523228045,-87.69283153453249,0,12.770384187681602,71984.12311224306,61932.8227571116,41.87,-87.7,Greenhouse Gas
22718,2022,LOOP,Fitness Center/Health Club/Gym,118000.0,1991.0,10678018.5,1617714.7,1492.4,41.886027277677655,-87.62216627091873,0,12.647457627118644,90491.68220338984,13709.446610169492,41.88,-87.63,Greenhouse Gas
23696,2022,LOOP,Hotel,100535.0,2000.0,7998880.9,4089699.9,1270.8,41.87578548951963,-87.62670642508995,0,12.640373999104789,79563.1461680012,40679.364400457554,41.87,-87.63,Greenhouse Gas
21074,2022,WEST PULLMAN,Fitness Center/Health Club/Gym,158483.0,2012.0,8359539.2,15617716.0,1999.2,41.677760393095106,-87.65366213755682,0,12.614602197081075,52747.22967132121,98545.05530561638,41.67,-87.66,Greenhouse Gas
23494,2022,NEAR NORTH SIDE,College/University,187974.0,1925.0,9532621.4,20905747.0,2366.0,41.89593592113233,-87.61887289052693,0,12.5868471171545,50712.446402162,111216.1628735889,41.89,-87.62,Greenhouse Gas
21877,2022,NEAR WEST SIDE,Hotel,72000.0,2000.0,4453093.5,5972879.9,903.8,41.87343456580039,-87.66643368144297,0,12.552777777777777,61848.52083333333,82956.66527777779,41.87,-87.67,Greenhouse Gas
21533,2022,ROGERS PARK,Strip Mall,66676.0,1980.0,3438582.7,7195440.9,835.1,42.01928317622851,-87.67386518978948,1,12.524746535485033,51571.520487131806,107916.5051892735,42.01,-87.68,Greenhouse Gas
21086,2022,LINCOLN PARK,Strip Mall,211025.0,1998.0,16369554.9,8713808.7,2618.9,41.92521232759425,-87.67192542513618,0,12.410377917308377,77571.63795758797,41292.77905461438,41.92,-87.68,Greenhouse Gas
22159,2022,NORTH CENTER,Multifamily Housing,40900.0,2018.0,1708955.1,5311601.9,507.2,41.96108064911491,-87.67536363619983,0,12.400977995110024,41783.743276283625,129868.01711491443,41.96,-87.68,Greenhouse Gas
21544,2022,LINCOLN SQUARE,Outpatient Rehabilitation/Physical Therapy,106918.0,1991.0,6865297.5,6467181.8,1321.8,41.97565588291844,-87.7012022977469,0,12.362745281430628,64210.86720664434,60487.306159860826,41.97,-87.71,Greenhouse Gas
22894,2022,LAKEVIEW,Medical Office,73125.0,2011.0,6843368.5,8914.0,901.8,41.939675644909386,-87.66253481426286,0,12.33230769230769,93584.52649572649,121.9008547008547,41.93,-87.67,Greenhouse Gas
22728,2022,LOOP,Office,496607.0,2008.0,46487573.8,0.0,6123.1,41.88332782850659,-87.62868992320665,0,12.329870501221288,93610.38769087024,0.0,41.88,-87.63,Greenhouse Gas
21293,2022,NEAR SOUTH SIDE,Multifamily Housing,75000.0,2009.0,1083757.7,14670158.3,921.9,41.86293172224645,-87.62587567022824,0,12.292,14450.102666666666,195602.11066666667,41.86,-87.63,Greenhouse Gas
23550,2022,LOOP,Office,411500.0,1911.0,24141084.6,35119900.6,5045.1,41.8837645981034,-87.63227535353653,0,12.26026731470231,58666.06221142163,85346.052490887,41.88,-87.64,Greenhouse Gas
22862,2022,EDGEWATER,Multifamily Housing,224173.0,1962.0,3735704.8,42365940.9,2742.3,41.9872132788676,-87.65515073432007,0,12.232962934876191,16664.383311103476,188987.70547746605,41.98,-87.66,Greenhouse Gas
22316,2022,NEAR NORTH SIDE,Hotel,202602.0,1992.0,16795119.3,4978600.1,2476.6,41.89019627869941,-87.62673545281827,0,12.223966199741366,82897.1051618444,24573.30184302228,41.89,-87.63,Greenhouse Gas
23907,2022,GRAND BOULEVARD,Other - Entertainment/Public Assembly,56687.0,1975.0,3769154.1,3645997.3,690.1,41.816325970337445,-87.6068467379213,1,12.173867024185439,66490.62571665461,64318.04999382574,41.81,-87.61,Greenhouse Gas
23614,2022,ENGLEWOOD,Hospital (General Medical & Surgical),492653.0,1904.0,24478677.0,51717376.9,5971.1,41.77821515610851,-87.63346442603714,1,12.120295623897551,49687.461560165066,104977.29010074028,41.77,-87.64,Greenhouse Gas
23185,2022,LINCOLN SQUARE,Senior Living Community,68280.0,1976.0,2509354.1,9340469.8,826.6,41.97881013884485,-87.68941135247839,0,12.106033977738724,36750.93878148799,136796.57000585823,41.97,-87.69,Greenhouse Gas
21350,2022,SOUTH SHORE,Senior Living Community,97826.0,1998.0,5125585.1,9567180.1,1183.3,41.75923093682706,-87.55959822228947,1,12.095966307525607,52394.91648437021,97797.92795371373,41.75,-87.56,Greenhouse Gas
22900,2022,NORTH PARK,Office,183047.0,1964.0,16751370.8,0.0,2206.4,41.97941814172241,-87.71621617812202,0,12.053734833130289,91514.04174884046,0.0,41.97,-87.72,Greenhouse Gas
24032,2022,NEAR NORTH SIDE,Multifamily Housing,176317.0,1989.0,8448808.4,19028887.7,2123.5,41.90717643035266,-87.634737839168,0,12.043648655546544,47918.285814754105,107924.29374365488,41.9,-87.64,Greenhouse Gas
24002,2022,NEAR SOUTH SIDE,Multifamily Housing,62100.0,2000.0,3032012.3,6547121.2,747.1,41.86132451284019,-87.62554225942642,0,12.030595813204508,48824.67471819645,105428.68276972625,41.86,-87.63,Greenhouse Gas
23276,2022,LAKEVIEW,Multifamily Housing,76048.0,1921.0,3461120.2,8628557.6,914.2,41.94340221841464,-87.64068543655958,0,12.021354933726068,45512.310645907855,113461.99242583632,41.94,-87.65,Greenhouse Gas
22080,2022,NORTH PARK,K-12 School,222600.0,1999.0,12755608.8,18701220.2,2673.4,41.9813519623745,-87.70867191793931,0,12.009883198562445,57302.82479784367,84012.66936208445,41.98,-87.71,Greenhouse Gas
23493,2022,NEAR NORTH SIDE,Other,75940.0,1929.0,3890427.0,7409412.8,906.0,41.88919261288664,-87.6281948998421,0,11.93047142480906,51230.27390044772,97569.30208058993,41.88,-87.63,Greenhouse Gas
24152,2022,NEAR WEST SIDE,Office,160400.0,1942.0,12719835.7,4406875.3,1909.5,41.86373439089944,-87.67631268999324,0,11.904613466334165,79300.72132169576,27474.284912718205,41.86,-87.68,Greenhouse Gas
21687,2022,LAKEVIEW,Hospital (General Medical & Surgical),965404.0,1960.0,47879626.3,95085836.6,11356.9,41.93440298707838,-87.63680583708285,0,11.763883306884992,49595.42978897953,98493.31119407005,41.93,-87.64,Greenhouse Gas
22176,2022,NEAR WEST SIDE,Financial Office,1419333.0,2004.0,126069983.5,817698.5,16648.6,41.8819664487557,-87.64127582547708,0,11.729875934681994,88823.40049868495,576.1146256727632,41.88,-87.65,Greenhouse Gas
24060,2022,HYDE PARK,Multifamily Housing,143925.0,1990.0,4531998.1,20455132.4,1683.4,41.801502232507374,-87.5849221397721,0,11.696369636963697,31488.60934514504,142123.55323953446,41.8,-87.59,Greenhouse Gas
22893,2022,LINCOLN PARK,Senior Living Community,50000.0,2003.0,2820345.6,4011459.9,584.5,41.931604201243886,-87.64459203268433,0,11.690000000000001,56406.912,80229.198,41.93,-87.65,Greenhouse Gas
21006,2022,NEAR WEST SIDE,Office,58044.0,1938.0,4889277.8,599697.0,675.8,41.88629366786716,-87.642643920642,0,11.64289159947626,84233.99145475845,10331.76555716353,41.88,-87.65,Greenhouse Gas
20987,2022,NEAR WEST SIDE,Hotel,153000.0,2019.0,7715879.2,14353637.3,1778.7,41.885699197163355,-87.64878908937915,0,11.625490196078431,50430.58300653595,93814.62287581699,41.88,-87.65,Greenhouse Gas
22383,2022,NEAR NORTH SIDE,Wholesale Club/Supercenter,151161.0,1950.0,9365916.3,9627180.1,1745.0,41.90366841772684,-87.65369936365693,0,11.543982905643652,61959.872586182944,63688.25358392707,41.9,-87.66,Greenhouse Gas
20894,2022,LOOP,Office,162153.0,1919.0,10711083.6,8663451.7,1871.0,41.885353703982936,-87.62641328540737,0,11.538485257750397,66055.4143309097,53427.63747818418,41.88,-87.63,Greenhouse Gas
21258,2022,NEAR NORTH SIDE,Hotel,118403.0,1955.0,8720691.2,4065828.6,1364.6,41.89418322482492,-87.62828580708,0,11.525045818095824,73652.62028833729,34338.89850763916,41.89,-87.63,Greenhouse Gas
22472,2022,ARMOUR SQUARE,Multifamily Housing,87527.0,1975.0,7112488.4,1297377.0,1005.7,41.828982765820896,-87.63251884752835,0,11.49016874792921,81260.50704354086,14822.59188593234,41.82,-87.64,Greenhouse Gas
23573,2022,LOOP,Multifamily Housing,56364.0,1892.0,2230507.7,6656482.2,647.3,41.87523755678771,-87.62907784469319,0,11.484280746575829,39573.2683982684,118098.11581860762,41.87,-87.63,Greenhouse Gas
21330,2022,WOODLAWN,Convention Center,97285.0,2020.0,4466913.5,7453084.2,1113.4,41.78591393483027,-87.59622981065114,0,11.444724263761115,45915.747545870385,76610.82592383203,41.78,-87.6,Greenhouse Gas
23102,2022,LOOP,Library,756640.0,1991.0,65367156.3,0.0,8609.8,41.87686252958797,-87.62779697013237,0,11.378991330090926,86391.35692006766,0.0,41.87,-87.63,Greenhouse Gas
23111,2022,HYDE PARK,Multifamily Housing,48700.0,1926.0,1611275.6,6421496.6,553.3,41.79401273169363,-87.58406697791482,0,11.361396303901437,33085.74127310062,131858.24640657083,41.79,-87.59,Greenhouse Gas
24341,2022,NEAR WEST SIDE,Office,65885.0,1968.0,5682710.6,0.0,748.5,41.87759827807685,-87.66683391626343,0,11.360704257418229,86251.96326933292,0.0,41.87,-87.67,Greenhouse Gas
23313,2022,LOOP,Hotel,710000.0,1987.0,55854108.6,13283450.4,8062.3,41.886005833425465,-87.62082895674074,0,11.355352112676057,78667.7585915493,18709.085070422534,41.88,-87.63,Greenhouse Gas
20942,2022,LINCOLN SQUARE,Mixed Use Property,1397263.0,1918.0,90173072.3,75038913.5,15862.7,41.97533413581096,-87.69875687452328,0,11.352694517782265,64535.50426798677,53704.215670206686,41.97,-87.7,Greenhouse Gas
21378,2022,NEAR NORTH SIDE,Multifamily Housing,571181.0,1985.0,46483853.4,6610099.6,6473.7,41.89416115508033,-87.61620201268376,0,11.333885405852085,81382.00220245421,11572.688167148417,41.89,-87.62,Greenhouse Gas
23921,2022,LOOP,Hotel,304200.0,1929.0,17713748.4,20399740.9,3416.7,41.886517288719745,-87.62467768642945,0,11.231755424063115,58230.59960552268,67060.29224194608,41.88,-87.63,Greenhouse Gas
21982,2022,SOUTH CHICAGO,Multifamily Housing,103330.0,1974.0,3228971.6,13817999.7,1159.2,41.72925880560059,-87.5544684353551,1,11.21842640085164,31249.12029420304,133726.89151262943,41.72,-87.56,Greenhouse Gas
23029,2022,LAKEVIEW,Enclosed Mall,174386.0,1925.0,12146496.9,6663048.9,1953.8,41.93347403945103,-87.64559929166136,0,11.203881045496772,69652.93601550582,38208.6228252268,41.93,-87.65,Greenhouse Gas
24221,2022,DOUGLAS,Fitness Center/Health Club/Gym,60303.0,2008.0,3679179.9,3574379.2,674.5,41.83186711935957,-87.61683052733929,0,11.185181500091208,61011.55663897318,59273.654710379255,41.83,-87.62,Greenhouse Gas
22385,2022,NEW CITY,Senior Living Community,101939.0,1997.0,5278203.9,8365099.6,1139.5,41.80607834471658,-87.68365001390913,0,11.17825366150345,51778.06237063342,82059.85540372183,41.8,-87.69,Greenhouse Gas
24144,2022,NEAR NORTH SIDE,Retail Store,87135.0,1992.0,7387192.5,102.6,973.0,41.89794972363912,-87.62424113314074,0,11.166580593332187,84778.70545704941,1.177483215699776,41.89,-87.63,Greenhouse Gas
24075,2022,UPTOWN,Senior Living Community,147129.0,1962.0,10805266.4,4030399.9,1637.3,41.97345075964811,-87.65295403990811,0,11.128329561133427,73440.76558666205,27393.647071617423,41.97,-87.66,Greenhouse Gas
23347,2022,NEAR NORTH SIDE,Office,517115.0,1976.0,43606254.0,45637.3,5746.0,41.89071448025997,-87.6242698742923,0,11.111648279396267,84326.02805952255,88.25367664832774,41.89,-87.63,Greenhouse Gas
24037,2022,DOUGLAS,Multifamily Housing,363053.0,1956.0,11073350.8,48365742.2,4027.5,41.83484291738408,-87.6133900144975,0,11.09342162163651,30500.645360319293,133219.50844642517,41.83,-87.62,Greenhouse Gas
21670,2022,LOGAN SQUARE,Movie Theater,73000.0,2010.0,5678738.2,1154018.0,809.3,41.92866978990974,-87.68792223553898,0,11.086301369863014,77790.93424657534,15808.465753424658,41.92,-87.69,Greenhouse Gas
21569,2022,NEAR SOUTH SIDE,K-12 School,156400.0,1999.0,9386917.0,9245390.0,1727.5,41.85277255488514,-87.62928113684461,0,11.04539641943734,60018.650895140665,59113.74680306906,41.85,-87.63,Greenhouse Gas
22300,2022,NEAR NORTH SIDE,Multifamily Housing,99696.0,1965.0,1816204.2,16212089.9,1100.3,41.90931362885554,-87.64707708218111,0,11.036551115390788,18217.42296581608,162615.24935804846,41.9,-87.65,Greenhouse Gas
24331,2022,LOOP,Hotel,383168.0,1926.0,9539950.7,37572571.7,4218.0,41.884363124337945,-87.63250838516524,0,11.00822615667279,24897.566341656922,98057.69714589945,41.88,-87.64,Greenhouse Gas
23431,2022,ROGERS PARK,Multifamily Housing,48321.0,2000.0,616338.1,8483172.9,531.8,42.00536273038303,-87.67804468661392,1,11.005566937770327,12755.07750253513,175558.71981126218,42.0,-87.68,Greenhouse Gas
22543,2022,SOUTH SHORE,Multifamily Housing,55352.0,1926.0,960875.4,9074764.7,608.6,41.761783581985384,-87.55817683839527,1,10.995085995085995,17359.36190200896,163946.46444572913,41.76,-87.56,Greenhouse Gas
23148,2022,GREATER GRAND CROSSING,Senior Living Community,100448.0,1976.0,3482235.7,12154826.1,1104.3,41.76897101801667,-87.62991776825787,0,10.993748008920038,34667.04862217267,121006.15343262184,41.76,-87.63,Greenhouse Gas
22348,2022,NEAR SOUTH SIDE,Museum,175000.0,1930.0,11096315.5,8696200.2,1923.4,41.865732312266495,-87.61966863731983,0,10.990857142857145,63407.51714285715,49692.57257142857,41.86,-87.62,Greenhouse Gas
23917,2022,LOOP,Hotel,150626.0,1998.0,4450487.5,15702350.0,1648.5,41.88642433256405,-87.62616828170881,0,10.944325680825356,29546.60881919456,104247.2747068899,41.88,-87.63,Greenhouse Gas
21164,2022,ARMOUR SQUARE,K-12 School,75558.0,1995.0,4828835.7,3565600.1,825.4,41.84993115543317,-87.63378596064732,0,10.924058339289022,63908.993091399985,47190.239286376025,41.84,-87.64,Greenhouse Gas
21018,2022,LAKEVIEW,Multifamily Housing,205906.0,2000.0,7846941.5,22866900.1,2248.1,41.937784366152115,-87.63932266960995,0,10.918088836653618,38109.338727380455,111055.04502054336,41.93,-87.64,Greenhouse Gas
22570,2022,HUMBOLDT PARK,Residence Hall/Dormitory,184000.0,2015.0,9286974.7,13285188.5,2005.1,41.89626365322594,-87.70978399761768,0,10.897282608695653,50472.688586956516,72202.11141304349,41.89,-87.71,Greenhouse Gas
